%time,field.header.seq,field.header.stamp,field.header.frame_id,field.spi1_miss,field.spi2_miss,field.uart_miss,field.objects0.slot,field.objects0.code,field.objects0.adc1,field.objects0.adc2,field.objects0.adc3,field.objects0.adc4,field.objects0.adc5,field.objects0.adc6,field.objects0.adc7,field.objects0.adc8,field.objects0.adc9,field.objects0.adc10,field.objects0.adc11,field.objects0.adc12,field.objects0.adc13,field.objects0.adc14,field.objects0.adc15,field.objects0.adc16
1448859435831381340,10745,1448859435830996625,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,646,641,669,0,0,0,0,0
1448859435846358535,10746,1448859435845966146,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,646,642,670,0,0,0,0,0
1448859435861401200,10747,1448859435861025305,,0,0,0,6,1048575,0,0,0,0,0,0,0,0,632,627,653,0,0,0,0,0
1448859435876421429,10748,1448859435876028207,,0,0,0,5,1048575,0,0,0,0,0,0,0,0,641,637,664,0,0,0,0,0
1448859435891404303,10749,1448859435891006949,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,645,642,668,0,0,0,0,0
1448859435906442563,10750,1448859435906004226,,0,0,0,3,1048575,0,0,0,0,0,0,0,0,648,644,670,0,0,0,0,0
1448859435921374931,10751,1448859435920984532,,0,0,0,1,1048575,0,0,0,0,0,0,0,0,633,630,655,0,0,0,0,0
1448859435936349840,10752,1448859435935978926,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,642,638,663,0,0,0,0,0
1448859435951399387,10753,1448859435950987459,,0,0,0,49,1048575,0,0,0,0,0,0,0,0,645,642,667,0,0,0,0,0
1448859435966419362,10754,1448859435965998213,,0,0,0,48,1048575,0,0,0,0,0,0,0,0,648,645,670,0,0,0,0,0
1448859435981340639,10755,1448859435980963815,,0,0,0,46,1048575,0,0,0,0,0,0,0,0,635,632,655,0,0,0,0,0
1448859435996358333,10756,1448859435995967113,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,643,639,663,0,0,0,0,0
1448859436011341054,10757,1448859436010946851,,0,0,0,44,1048575,0,0,0,0,0,0,0,0,646,642,665,0,0,0,0,0
1448859436026256116,10758,1448859436025856002,,0,0,0,43,1048575,0,0,0,0,0,0,0,0,651,646,670,0,0,0,0,0
1448859436041373087,10759,1448859436040974219,,0,0,0,41,1048575,0,0,0,0,0,0,0,0,640,636,658,0,0,0,0,0
1448859436056279418,10760,1448859436055887045,,0,0,0,40,1048575,0,0,0,0,0,0,0,0,643,639,661,0,0,0,0,0
1448859436071257141,10761,1448859436070866225,,-3,-3,0,39,1048575,0,0,0,0,0,0,0,0,646,642,664,0,0,0,0,0
1448859436086290688,10762,1448859436085867314,,3,3,-3,38,1048575,0,0,0,0,0,0,0,0,652,648,669,0,0,0,0,0
1448859436101088576,10763,1448859436100769212,,0,0,3,36,1048575,0,0,0,0,0,0,0,0,647,643,664,0,0,0,0,0
1448859436116162734,10764,1448859436115761665,,0,0,0,35,1048575,0,0,0,0,0,0,0,0,645,640,660,0,0,0,0,0
1448859436130997076,10765,1448859436130732988,,0,0,0,34,1048575,0,0,0,0,0,0,0,0,648,643,662,0,0,0,0,0
1448859436145941831,10766,1448859436145729095,,0,0,0,33,1048575,0,0,0,0,0,0,0,0,655,649,669,0,0,0,0,0
1448859436160979409,10767,1448859436160755632,,0,0,0,31,1048575,0,0,0,0,0,0,0,0,653,648,667,0,0,0,0,0
1448859436175968958,10768,1448859436175754352,,0,0,0,30,1048575,0,0,0,0,0,0,0,0,647,641,661,0,0,0,0,0
1448859436190982524,10769,1448859436190736015,,0,0,0,29,1048575,0,0,0,0,0,0,0,0,649,642,662,0,0,0,0,0
1448859436205978963,10770,1448859436205732571,,0,0,0,28,1048575,0,0,0,0,0,0,0,0,657,651,669,0,0,0,0,0
1448859436220988240,10771,1448859436220770837,,0,0,0,26,1048575,0,0,0,0,0,0,0,0,657,650,669,0,0,0,0,0
1448859436236971763,10772,1448859436236610918,,0,0,0,25,1048575,0,0,0,0,0,0,0,0,649,642,660,0,0,0,0,0
1448859436251966090,10773,1448859436251649245,,0,0,0,24,1048575,0,0,0,0,0,0,0,0,649,642,660,0,0,0,0,0
1448859436267109533,10774,1448859436266717227,,0,0,0,23,1048575,0,0,0,0,0,0,0,0,658,651,668,0,0,0,0,0
1448859436281903575,10775,1448859436281606194,,0,0,0,21,1048575,0,0,0,0,0,0,0,0,659,652,669,0,0,0,0,0
1448859436296960428,10776,1448859436296601601,,0,0,0,20,1048575,0,0,0,0,0,0,0,0,651,644,660,0,0,0,0,0
1448859436311890409,10777,1448859436311583436,,0,0,0,19,1048575,0,0,0,0,0,0,0,0,648,641,657,0,0,0,0,0
1448859436326871750,10778,1448859436326559422,,0,0,0,18,1048575,0,0,0,0,0,0,0,0,658,650,666,0,0,0,0,0
1448859436341868246,10779,1448859436341563472,,0,0,0,17,1048575,0,0,0,0,0,0,0,0,659,652,668,0,0,0,0,0
1448859436356807051,10780,1448859436356548321,,0,0,0,15,1048575,0,0,0,0,0,0,0,0,654,648,662,0,0,0,0,0
1448859436371853627,10781,1448859436371542441,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,650,642,657,0,0,0,0,0
1448859436387022893,10782,1448859436386658517,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,658,650,665,0,0,0,0,0
1448859436401965831,10783,1448859436401624821,,0,0,0,12,1048575,0,0,0,0,0,0,0,0,660,652,666,0,0,0,0,0
1448859436416813459,10784,1448859436416499975,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,656,650,663,0,0,0,0,0
1448859436431719376,10785,1448859436431472924,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,652,645,657,0,0,0,0,0
1448859436446848836,10786,1448859436446487804,,0,0,0,8,1048575,0,0,0,0,0,0,0,0,658,651,664,0,0,0,0,0
1448859436461674741,10787,1448859436461421674,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,660,653,665,0,0,0,0,0
1448859436476954460,10788,1448859436476557123,,0,0,0,5,1048575,0,0,0,0,0,0,0,0,657,650,662,0,0,0,0,0
1448859436491725193,10789,1448859436491409605,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,653,645,657,0,0,0,0,0
1448859436506811900,10790,1448859436506424826,,0,0,0,3,1048575,0,0,0,0,0,0,0,0,658,650,662,0,0,0,0,0
1448859436521772236,10791,1448859436521421885,,0,0,0,2,1048575,0,0,0,0,0,0,0,0,660,652,664,0,0,0,0,0
1448859436536762071,10792,1448859436536388170,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,660,653,664,0,0,0,0,0
1448859436551739216,10793,1448859436551389507,,0,0,0,49,1048575,0,0,0,0,0,0,0,0,653,646,656,0,0,0,0,0
1448859436566668602,10794,1448859436566359672,,0,0,0,48,1048575,0,0,0,0,0,0,0,0,658,650,661,0,0,0,0,0
1448859436581678698,10795,1448859436581383680,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,660,652,663,0,0,0,0,0
1448859436596835638,10796,1448859436596473701,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,662,653,664,0,0,0,0,0
1448859436611653903,10797,1448859436611344625,,0,0,0,44,1048575,0,0,0,0,0,0,0,0,654,645,655,0,0,0,0,0
1448859436626632080,10798,1448859436626347351,,0,0,0,43,1048575,0,0,0,0,0,0,0,0,657,648,659,0,0,0,0,0
1448859436641731188,10799,1448859436641376049,,0,0,0,42,1048575,0,0,0,0,0,0,0,0,660,651,661,0,0,0,0,0
1448859436657807791,10800,1448859436657421048,,0,0,0,41,1048575,0,0,0,0,0,0,0,0,663,654,664,0,0,0,0,0
1448859436672780063,10801,1448859436672401248,,0,0,0,39,1048575,0,0,0,0,0,0,0,0,654,645,654,0,0,0,0,0
1448859436687771123,10802,1448859436687381132,,0,0,0,38,1048575,0,0,0,0,0,0,0,0,655,646,656,0,0,0,0,0
1448859436702779342,10803,1448859436702385005,,0,0,0,37,1048575,0,0,0,0,0,0,0,0,661,651,660,0,0,0,0,0
1448859436717773972,10804,1448859436717383447,,0,0,0,35,1048575,0,0,0,0,0,0,0,0,664,654,663,0,0,0,0,0
1448859436732722442,10805,1448859436732361187,,0,0,0,34,1048575,0,0,0,0,0,0,0,0,654,645,654,0,0,0,0,0
1448859436747762454,10806,1448859436747369216,,0,0,0,33,1048575,0,0,0,0,0,0,0,0,651,641,651,0,0,0,0,0
1448859436762730074,10807,1448859436762353434,,0,0,0,32,1048575,0,0,0,0,0,0,0,0,660,649,659,0,0,0,0,0
1448859436777654699,10808,1448859436777262006,,0,0,0,31,1048575,0,0,0,0,0,0,0,0,663,653,662,0,0,0,0,0
1448859436792650483,10809,1448859436792249597,,0,0,0,29,1048575,0,0,0,0,0,0,0,0,658,648,657,0,0,0,0,0
1448859436807625828,10810,1448859436807243645,,0,0,0,28,1048575,0,0,0,0,0,0,0,0,649,639,647,0,0,0,0,0
1448859436822718987,10811,1448859436822328595,,0,0,0,27,1048575,0,0,0,0,0,0,0,0,659,649,658,0,0,0,0,0
1448859436837692392,10812,1448859436837303173,,0,0,0,26,1048575,0,0,0,0,0,0,0,0,662,652,660,0,0,0,0,0
1448859436852514265,10813,1448859436852154416,,0,0,0,24,1048575,0,0,0,0,0,0,0,0,661,652,659,0,0,0,0,0
1448859436867675160,10814,1448859436867284414,,0,0,0,23,1048575,0,0,0,0,0,0,0,0,648,638,646,0,0,0,0,0
1448859436882655741,10815,1448859436882265813,,0,0,0,22,1048575,0,0,0,0,0,0,0,0,659,648,656,0,0,0,0,0
1448859436897624726,10816,1448859436897236446,,0,0,0,21,1048575,0,0,0,0,0,0,0,0,662,652,660,0,0,0,0,0
1448859436912597268,10817,1448859436912205830,,0,0,0,19,1048575,0,0,0,0,0,0,0,0,663,652,660,0,0,0,0,0
1448859436927527175,10818,1448859436927147030,,0,0,0,18,1048575,0,0,0,0,0,0,0,0,647,637,644,0,0,0,0,0
1448859436942572358,10819,1448859436942187552,,0,0,0,17,1048575,0,0,0,0,0,0,0,0,658,648,655,0,0,0,0,0
1448859436957567911,10820,1448859436957160434,,0,0,0,16,1048575,0,0,0,0,0,0,0,0,661,651,658,0,0,0,0,0
1448859436972561257,10821,1448859436972170688,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,664,654,660,0,0,0,0,0
1448859436987540126,10822,1448859436987147465,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,648,638,644,0,0,0,0,0
1448859437002519428,10823,1448859437002046977,,0,0,0,12,1048575,0,0,0,0,0,0,0,0,657,647,653,0,0,0,0,0
1448859437017538261,10824,1448859437017145488,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,659,650,655,0,0,0,0,0
1448859437032497088,10825,1448859437032124948,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,663,653,658,0,0,0,0,0
1448859437047515991,10826,1448859437047125576,,0,0,0,8,1048575,0,0,0,0,0,0,0,0,649,640,644,0,0,0,0,0
1448859437062555885,10827,1448859437062124429,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,655,646,650,0,0,0,0,0
1448859437077492628,10828,1448859437077106807,,0,0,0,6,1048575,0,0,0,0,0,0,0,0,658,648,653,0,0,0,0,0
1448859437093456795,10829,1448859437093070680,,0,0,0,5,1048575,0,0,0,0,0,0,0,0,663,653,658,0,0,0,0,0
1448859437108386613,10830,1448859437107991534,,0,0,0,3,1048575,0,0,0,0,0,0,0,0,656,646,650,0,0,0,0,0
1448859437123437965,10831,1448859437123051713,,0,0,0,2,1048575,0,0,0,0,0,0,0,0,654,644,648,0,0,0,0,0
1448859437138454790,10832,1448859437138031089,,0,0,0,1,1048575,0,0,0,0,0,0,0,0,657,647,651,0,0,0,0,0
1448859437153423079,10833,1448859437153030830,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,662,653,656,0,0,0,0,0
1448859437168401163,10834,1448859437168007354,,0,0,0,48,1048575,0,0,0,0,0,0,0,0,656,647,649,0,0,0,0,0
1448859437183362595,10835,1448859437182970132,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,655,645,648,0,0,0,0,0
1448859437198354166,10836,1448859437197990114,,0,0,0,46,1048575,0,0,0,0,0,0,0,0,657,648,650,0,0,0,0,0
1448859437213272953,10837,1448859437212909559,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,663,654,655,0,0,0,0,0
1448859437228274677,10838,1448859437227921102,,0,0,0,43,1048575,0,0,0,0,0,0,0,0,660,652,653,0,0,0,0,0
1448859437243367473,10839,1448859437242975271,,0,0,0,42,1048575,0,0,0,0,0,0,0,0,654,645,647,0,0,0,0,0
1448859437258342253,10840,1448859437257948082,,0,0,0,41,1048575,0,0,0,0,0,0,0,0,656,647,649,0,0,0,0,0
1448859437273325762,10841,1448859437272949562,,0,0,0,40,1048575,0,0,0,0,0,0,0,0,663,654,655,0,0,0,0,0
1448859437288324189,10842,1448859437287930924,,0,0,0,38,1048575,0,0,0,0,0,0,0,0,662,654,655,0,0,0,0,0
1448859437303247910,10843,1448859437302858784,,0,0,0,37,1048575,0,0,0,0,0,0,0,0,654,646,646,0,0,0,0,0
1448859437318329612,10844,1448859437317907886,,0,0,0,36,1048575,0,0,0,0,0,0,0,0,654,646,646,0,0,0,0,0
1448859437333276731,10845,1448859437332887232,,0,0,0,35,1048575,0,0,0,0,0,0,0,0,662,654,654,0,0,0,0,0
1448859437348232110,10846,1448859437347843787,,0,0,0,33,1048575,0,0,0,0,0,0,0,0,663,656,655,0,0,0,0,0
1448859437363211435,10847,1448859437362823796,,0,0,0,32,1048575,0,0,0,0,0,0,0,0,654,648,646,0,0,0,0,0
1448859437378217732,10848,1448859437377828740,,0,0,0,31,1048575,0,0,0,0,0,0,0,0,653,646,645,0,0,0,0,0
1448859437393167110,10849,1448859437392774818,,0,0,0,30,1048575,0,0,0,0,0,0,0,0,661,655,654,0,0,0,0,0
1448859437408225907,10850,1448859437407830333,,0,0,0,29,1048575,0,0,0,0,0,0,0,0,663,656,655,0,0,0,0,0
1448859437423160025,10851,1448859437422763286,,0,0,0,27,1048575,0,0,0,0,0,0,0,0,656,650,648,0,0,0,0,0
1448859437438226447,10852,1448859437437833121,,0,0,0,26,1048575,0,0,0,0,0,0,0,0,653,647,645,0,0,0,0,0
1448859437453144333,10853,1448859437452752331,,0,0,0,25,1048575,0,0,0,0,0,0,0,0,661,655,653,0,0,0,0,0
1448859437468231721,10854,1448859437467836929,,0,0,0,24,1048575,0,0,0,0,0,0,0,0,662,657,654,0,0,0,0,0
1448859437483231481,10855,1448859437482839475,,0,0,0,22,1048575,0,0,0,0,0,0,0,0,657,652,648,0,0,0,0,0
1448859437498219147,10856,1448859437497845249,,0,0,0,21,1048575,0,0,0,0,0,0,0,0,654,649,646,0,0,0,0,0
1448859437513163520,10857,1448859437512766797,,0,0,0,20,1048575,0,0,0,0,0,0,0,0,660,655,651,0,0,0,0,0
1448859437529103725,10858,1448859437528718268,,0,0,0,19,1048575,0,0,0,0,0,0,0,0,662,657,653,0,0,0,0,0
1448859437544100361,10859,1448859437543708717,,0,0,0,17,1048575,0,0,0,0,0,0,0,0,656,652,648,0,0,0,0,0
1448859437559037573,10860,1448859437558654277,,0,0,0,16,1048575,0,0,0,0,0,0,0,0,655,650,646,0,0,0,0,0
1448859437574045801,10861,1448859437573693863,,0,0,0,15,1048575,0,0,0,0,0,0,0,0,659,655,651,0,0,0,0,0
1448859437589013651,10862,1448859437588624526,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,660,657,652,0,0,0,0,0
1448859437604080209,10863,1448859437603686256,,0,0,0,12,1048575,0,0,0,0,0,0,0,0,659,657,651,0,0,0,0,0
1448859437619012987,10864,1448859437618634241,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,653,650,645,0,0,0,0,0
1448859437634047376,10865,1448859437633658568,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,657,654,649,0,0,0,0,0
1448859437649001107,10866,1448859437648608744,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,659,657,652,0,0,0,0,0
1448859437664022042,10867,1448859437663633851,,0,0,0,8,1048575,0,0,0,0,0,0,0,0,662,661,655,0,0,0,0,0
1448859437679028155,10868,1448859437678641415,,0,0,0,6,1048575,0,0,0,0,0,0,0,0,652,651,645,0,0,0,0,0
1448859437694015249,10869,1448859437693619870,,0,0,0,5,1048575,0,0,0,0,0,0,0,0,655,655,648,0,0,0,0,0
1448859437708954753,10870,1448859437708567328,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,658,658,651,0,0,0,0,0
1448859437723988079,10871,1448859437723600283,,0,0,0,3,1048575,0,0,0,0,0,0,0,0,661,663,655,0,0,0,0,0
1448859437738943013,10872,1448859437738554475,,0,0,0,1,1048575,0,0,0,0,0,0,0,0,650,653,645,0,0,0,0,0
1448859437753948027,10873,1448859437753555661,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,650,654,646,0,0,0,0,0
1448859437768920683,10874,1448859437768534772,,0,0,0,49,1048575,0,0,0,0,0,0,0,0,657,661,652,0,0,0,0,0
1448859437783916090,10875,1448859437783519611,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,659,664,655,0,0,0,0,0
1448859437798875340,10876,1448859437798482573,,0,0,0,46,1048575,0,0,0,0,0,0,0,0,649,655,646,0,0,0,0,0
1448859437813880285,10877,1448859437813486686,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,647,653,644,0,0,0,0,0
1448859437828776179,10878,1448859437828426340,,0,0,0,44,1048575,0,0,0,0,0,0,0,0,655,662,653,0,0,0,0,0
1448859437843737946,10879,1448859437843385026,,0,0,0,43,1048575,0,0,0,0,0,0,0,0,658,666,656,0,0,0,0,0
1448859437858818916,10880,1448859437858430412,,0,0,0,41,1048575,0,0,0,0,0,0,0,0,650,661,650,0,0,0,0,0
1448859437873882620,10881,1448859437873489770,,0,0,0,40,1048575,0,0,0,0,0,0,0,0,644,654,643,0,0,0,0,0
1448859437888799215,10882,1448859437888411199,,0,0,0,39,1048575,0,0,0,0,0,0,0,0,653,664,653,0,0,0,0,0
1448859437903838127,10883,1448859437903445103,,0,0,0,38,1048575,0,0,0,0,0,0,0,0,655,668,656,0,0,0,0,0
1448859437918837181,10884,1448859437918443381,,0,0,0,36,1048575,0,0,0,0,0,0,0,0,652,667,654,0,0,0,0,0
1448859437933846265,10885,1448859437933452132,,0,0,0,35,1048575,0,0,0,0,0,0,0,0,641,654,642,0,0,0,0,0
1448859437948791114,10886,1448859437948405323,,0,0,0,34,1048575,0,0,0,0,0,0,0,0,650,666,653,0,0,0,0,0
1448859437963815883,10887,1448859437963427146,,0,0,0,33,1048575,0,0,0,0,0,0,0,0,653,670,656,0,0,0,0,0
1448859437978800710,10888,1448859437978410626,,0,0,0,31,1048575,0,0,0,0,0,0,0,0,653,671,657,0,0,0,0,0
1448859437994726398,10889,1448859437994335589,,0,0,0,30,1048575,0,0,0,0,0,0,0,0,638,655,641,0,0,0,0,0
1448859438009707735,10890,1448859438009309823,,0,0,0,29,1048575,0,0,0,0,0,0,0,0,649,668,653,0,0,0,0,0
1448859438024759168,10891,1448859438024370925,,0,0,0,28,1048575,0,0,0,0,0,0,0,0,652,672,657,0,0,0,0,0
1448859438039736946,10892,1448859438039343013,,0,0,0,26,1048575,0,0,0,0,0,0,0,0,653,675,659,0,0,0,0,0
1448859438054540532,10893,1448859438054222628,,0,0,0,25,1048575,0,0,0,0,0,0,0,0,636,658,643,0,0,0,0,0
1448859438069556196,10894,1448859438069191269,,0,0,0,24,1048575,0,0,0,0,0,0,0,0,645,669,653,0,0,0,0,0
1448859438084715390,10895,1448859438084321427,,0,0,0,23,1048575,0,0,0,0,0,0,0,0,647,672,656,0,0,0,0,0
1448859438099459384,10896,1448859438099169132,,0,0,0,22,1048575,0,0,0,0,0,0,0,0,650,677,659,0,0,0,0,0
1448859438114495266,10897,1448859438114182434,,0,0,0,20,1048575,0,0,0,0,0,0,0,0,636,663,646,0,0,0,0,0
1448859438129427000,10898,1448859438129145796,,0,0,0,19,1048575,0,0,0,0,0,0,0,0,642,670,653,0,0,0,0,0
1448859438144561285,10899,1448859438144237788,,0,0,0,18,1048575,0,0,0,0,0,0,0,0,645,674,656,0,0,0,0,0
1448859438159608466,10900,1448859438159161008,,0,0,0,17,1048575,0,0,0,0,0,0,0,0,648,680,661,0,0,0,0,0
1448859438174659866,10901,1448859438174278285,,0,0,0,15,1048575,0,0,0,0,0,0,0,0,638,671,652,0,0,0,0,0
1448859438189495847,10902,1448859438189136549,,0,0,0,14,1048575,0,0,0,0,0,0,0,0,637,671,653,0,0,0,0,0
1448859438204470125,10903,1448859438204116096,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,639,674,656,0,0,0,0,0
1448859438219444615,10904,1448859438219118582,,0,0,0,12,1048575,0,0,0,0,0,0,0,0,644,682,662,0,0,0,0,0
1448859438234469608,10905,1448859438234098232,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,637,677,658,0,0,0,0,0
1448859438249425739,10906,1448859438249098768,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,633,672,654,0,0,0,0,0
1448859438264353472,10907,1448859438264043897,,0,0,0,8,1048575,0,0,0,0,0,0,0,0,634,675,656,0,0,0,0,0
1448859438279344959,10908,1448859438279023250,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,639,683,663,0,0,0,0,0
1448859438294322986,10909,1448859438294020322,,0,0,0,5,1048575,0,0,0,0,0,0,0,0,636,683,662,0,0,0,0,0
1448859438309355844,10910,1448859438309002613,,0,0,0,4,1048575,0,0,0,0,0,0,0,0,628,673,655,0,0,0,0,0
1448859438324358087,10911,1448859438323999414,,0,0,0,3,1048575,0,0,0,0,0,0,0,0,628,675,656,0,0,0,0,0
1448859438339340186,10912,1448859438338983872,,0,0,0,2,1048575,0,0,0,0,0,0,0,0,633,684,664,0,0,0,0,0
1448859438354296494,10913,1448859438353975963,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,632,686,665,0,0,0,0,0
1448859438369456259,10914,1448859438369092324,,0,0,0,49,1048575,0,0,0,0,0,0,0,0,624,676,657,0,0,0,0,0
1448859438384274157,10915,1448859438383960139,,0,0,0,48,1048575,0,0,0,0,0,0,0,0,623,676,657,0,0,0,0,0
1448859438399311231,10916,1448859438398960326,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,629,685,666,0,0,0,0,0
1448859438414322383,10917,1448859438413934576,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,628,687,667,0,0,0,0,0
1448859438429284567,10918,1448859438428942448,,0,0,0,44,1048575,0,0,0,0,0,0,0,0,621,678,658,0,0,0,0,0
1448859438445182533,10919,1448859438444878227,,0,0,0,43,1048575,0,0,0,0,0,0,0,0,621,676,659,0,0,0,0,0
1448859438460251290,10920,1448859438459897277,,0,0,0,42,1048575,0,0,0,0,0,0,0,0,626,686,668,0,0,0,0,0
1448859438475236409,10921,1448859438474885734,,0,0,0,40,1048575,0,0,0,0,0,0,0,0,627,688,669,0,0,0,0,0
1448859438490214152,10922,1448859438489861255,,0,0,0,39,1048575,0,0,0,0,0,0,0,0,619,681,661,0,0,0,0,0
1448859438505226914,10923,1448859438504865315,,0,0,0,38,1048575,0,0,0,0,0,0,0,0,619,678,660,0,0,0,0,0
1448859438520111496,10924,1448859438519846205,,0,0,0,37,1048575,0,0,0,0,0,0,0,0,623,686,668,0,0,0,0,0
1448859438535237060,10925,1448859438534850190,,0,0,0,36,1048575,0,0,0,0,0,0,0,0,623,688,669,0,0,0,0,0
1448859438550123263,10926,1448859438549860768,,0,0,0,34,1048575,0,0,0,0,0,0,0,0,617,682,663,0,0,0,0,0
1448859438565184041,10927,1448859438564825555,,0,0,0,33,1048575,0,0,0,0,0,0,0,0,617,680,663,0,0,0,0,0
1448859438580195447,10928,1448859438579864847,,0,0,0,32,1048575,0,0,0,0,0,0,0,0,622,687,669,0,0,0,0,0
1448859438595209941,10929,1448859438594849604,,0,0,0,31,1048575,0,0,0,0,0,0,0,0,622,689,670,0,0,0,0,0
1448859438610336204,10930,1448859438609937519,,0,0,0,29,1048575,0,0,0,0,0,0,0,0,616,683,663,0,0,0,0,0
1448859438625331021,10931,1448859438624940983,,0,0,0,28,1048575,0,0,0,0,0,0,0,0,616,681,664,0,0,0,0,0
1448859438640305850,10932,1448859438639920807,,0,0,0,27,1048575,0,0,0,0,0,0,0,0,619,686,668,0,0,0,0,0
1448859438655311007,10933,1448859438654923852,,0,0,0,26,1048575,0,0,0,0,0,0,0,0,621,689,671,0,0,0,0,0
1448859438670327512,10934,1448859438669899942,,0,0,0,24,1048575,0,0,0,0,0,0,0,0,618,688,670,0,0,0,0,0
1448859438685292084,10935,1448859438684898488,,0,0,0,23,1048575,0,0,0,0,0,0,0,0,613,681,664,0,0,0,0,0
1448859438700144546,10936,1448859438699799153,,0,0,0,22,1048575,0,0,0,0,0,0,0,0,614,686,669,0,0,0,0,0
1448859438715242709,10937,1448859438714843270,,0,0,0,21,1048575,0,0,0,0,0,0,0,0,613,688,671,0,0,0,0,0
1448859438730183055,10938,1448859438729793491,,0,0,0,19,1048575,0,0,0,0,0,0,0,0,613,691,674,0,0,0,0,0
1448859438745187701,10939,1448859438744798174,,0,0,0,18,1048575,0,0,0,0,0,0,0,0,606,681,665,0,0,0,0,0
1448859438760104135,10940,1448859438759769229,,0,0,0,17,1048575,0,0,0,0,0,0,0,0,607,684,668,0,0,0,0,0
1448859438775210620,10941,1448859438774825771,,0,0,0,16,1048575,0,0,0,0,0,0,0,0,608,689,672,0,0,0,0,0
1448859438790018331,10942,1448859438789751139,,0,0,0,15,1048575,0,0,0,0,0,0,0,0,609,693,676,0,0,0,0,0
1448859438805192586,10943,1448859438804802531,,0,0,0,10,1048575,0,0,0,0,0,0,0,0,602,682,666,0,0,0,0,0
1448859438820206103,10944,1448859438819826987,,0,0,0,12,1048575,0,0,0,0,0,0,0,0,601,682,667,0,0,0,0,0
1448859438835186777,10945,1448859438834806719,,0,0,0,11,1048575,0,0,0,0,0,0,0,0,605,689,673,0,0,0,0,0
1448859438850073376,10946,1448859438849694965,,0,0,0,9,1048575,0,0,0,0,0,0,0,0,605,693,676,0,0,0,0,0
1448859438865145586,10947,1448859438864749371,,0,0,0,8,1048575,0,0,0,0,0,0,0,0,600,685,669,0,0,0,0,0
1448859438879939278,10948,1448859438879677675,,0,0,0,7,1048575,0,0,0,0,0,0,0,0,597,678,663,0,0,0,0,0
1448859438895074777,10949,1448859438894701387,,0,0,0,6,1048575,0,0,0,0,0,0,0,0,601,688,673,0,0,0,0,0
1448859438910999283,10950,1448859438910650302,,0,0,0,5,1048575,0,0,0,0,0,0,0,0,601,693,676,0,0,0,0,0
1448859438926083724,10951,1448859438925694008,,0,0,0,3,1048575,0,0,0,0,0,0,0,0,598,689,672,0,0,0,0,0
1448859438941044593,10952,1448859438940662861,,0,0,0,2,1048575,0,0,0,0,0,0,0,0,592,677,662,0,0,0,0,0
1448859438956061060,10953,1448859438955674336,,0,0,0,1,1048575,0,0,0,0,0,0,0,0,597,689,673,0,0,0,0,0
1448859438970955798,10954,1448859438970600178,,0,0,0,0,1048575,0,0,0,0,0,0,0,0,598,693,676,0,0,0,0,0
1448859438986040262,10955,1448859438985649075,,0,0,0,48,1048575,0,0,0,0,0,0,0,0,594,690,673,0,0,0,0,0
1448859439001027705,10956,1448859439000624257,,0,0,0,47,1048575,0,0,0,0,0,0,0,0,589,677,662,0,0,0,0,0
1448859439015938095,10957,1448859439015582102,,0,0,0,46,1048575,0,0,0,0,0,0,0,0,594,689,673,0,0,0,0,0
1448859439031105388,10958,1448859439030631714,,0,0,0,45,1048575,0,0,0,0,0,0,0,0,594,693,676,0,0,0,0,0
1448859439046002484,10959,1448859439045616362,,0,0,0,43,1048575,0,0,0,0,0,0,0,0,592,693,676,0,0,0,0,0
